strain,media,treat,dilution,well,colony,rep,xt,num,exp,total.events,volume.nL,limit.events,limit.volume.uL,singlets,neg.rmv,noise.cutoff,noisy.events,clean.events,clust.model,spore,veg,spore.ml,veg.ml
Goe3,DSM,xIPTG,x100,H7,COL1,a,fcs,1,exp3,50000,20040,50000,30,48500,230,9.158695990439572,48270,42939,new for  Goe3_exp3,17915,25024,89396207.58483034,124870259.48103793
Goe3,DSM,xIPTG,x100,H8,COL1,b,fcs,1,exp3,50000,21842,50000,30,48655,244,9.313239541966905,48411,44178,new for  Goe3_exp3,21083,23095,96525043.4941855,105736654.15255013
Goe3,DSM,xIPTG,x100,H9,COL1,c,fcs,1,exp3,50000,22553,50000,30,48421,200,9.341673466685926,48221,43886,new for  Goe3_exp3,24814,19072,110025273.79949452,84565246.30869508
