strain,media,treat,dilution,well,colony,rep,xt,num,exp,total.events,volume.nL,limit.events,limit.volume.uL,singlets,neg.rmv,noise.cutoff,noisy.events,clean.events,clust.model,spore,veg,spore.ml,veg.ml
blank,DSM,xIPTG,x100,F1,blank1,a,fcs,1,exp2,2341,30000,50000,30,2199,233,8.874593490119572,1966,216,TS01,181,35,603333.3333333334,116666.66666666667
blank,DSM,xIPTG,x100,F12,blank2,a,fcs,1,exp2,38625,30000,50000,30,37148,180,8.368841641319529,36968,34737,TS01,3927,30810,13090000,102700000
blank,DSM,xIPTG,x100,G1,blank1,b,fcs,1,exp2,3121,30000,50000,30,2907,248,8.794646833877183,2659,346,TS01,300,46,1000000,153333.33333333334
blank,DSM,xIPTG,x100,G12,blank2,b,fcs,1,exp2,3091,30000,50000,30,2880,211,8.550206771260669,2669,1077,TS01,274,803,913333.3333333334,2676666.666666667
