strain,media,treat,dilution,well,colony,rep,xt,num,exp,total.events,volume.nL,limit.events,limit.volume.uL,singlets,neg.rmv,noise.cutoff,noisy.events,clean.events,clust.model,spore,veg,spore.ml,veg.ml
SP10,DSM,xIPTG,x100,B1,COL1,a,fcs,1,exp1,46153,30000,50000,30,42365,1052,9.171810547028192,41313,37481,data/cluster_models/SP10_exp1_cluster_model.Rdata,17462,20019,58206666.66666667,66730000
SP10,DSM,xIPTG,x100,B2,COL1,b,fcs,1,exp1,35017,30000,50000,30,32241,963,8.545689676452007,31278,28288,data/cluster_models/SP10_exp1_cluster_model.Rdata,10835,17453,36116666.66666667,58176666.66666667
SP10,DSM,xIPTG,x100,B3,COL1,c,fcs,1,exp1,31445,30000,50000,30,28350,912,8.620670016612861,27438,24779,data/cluster_models/SP10_exp1_cluster_model.Rdata,12341,12438,41136666.66666667,41460000
SP10,DSM,xIPTG,x100,B4,COL2,a,fcs,1,exp1,27085,30000,50000,30,24441,839,8.373771838027455,23602,21073,data/cluster_models/SP10_exp1_cluster_model.Rdata,10618,10455,35393333.333333336,34850000
SP10,DSM,xIPTG,x100,B5,COL2,b,fcs,1,exp1,24042,30000,50000,30,21854,979,8.299112677423418,20875,18553,data/cluster_models/SP10_exp1_cluster_model.Rdata,8599,9954,28663333.333333336,33180000
SP10,DSM,xIPTG,x100,B6,COL2,c,fcs,1,exp1,22714,30000,50000,30,20347,712,8.72501036706234,19635,17577,data/cluster_models/SP10_exp1_cluster_model.Rdata,9985,7592,33283333.333333336,25306666.666666668
SP10,DSM,xIPTG,x100,F3,COL3,a,fcs,1,exp1,24095,30000,50000,30,21545,285,9.152519593087135,21260,19183,data/cluster_models/SP10_exp1_cluster_model.Rdata,10868,8315,36226666.66666667,27716666.666666668
SP10,DSM,xIPTG,x100,G3,COL3,b,fcs,1,exp1,50000,16603,50000,30,47875,94,9.462631919577904,47781,45254,data/cluster_models/SP10_exp1_cluster_model.Rdata,35104,10150,211431668.97548637,61133530.084924415
SP10,DSM,xIPTG,x100,H3,COL3,c,fcs,1,exp1,41055,30000,50000,30,37543,222,9.516316422444502,37321,34374,data/cluster_models/SP10_exp1_cluster_model.Rdata,21615,12759,72050000,42530000
